site,user,review_target,review,score,max_score
Rotten Tomatoes,Alan Jones,Scarface,Characterization and plot go out the window. Arms are cut off with chain saws. By the third hour everything is out of control.,4,5
Rotten Tomatoes,Andy Punter,Double Indemnity,"The joy to be found in Double Indemnity comes not from the plot, which is predictable to anyone that has seen any film noir, but in the trappings and genre elements that hang it all together.",A,A+
Rotten Tomatoes,Wendy Ide,Double Indemnity,Arguably one of the greatest works of film noir...,A,A+
Rotten Tomatoes,David Harris,Double Indemnity,Wilder explores the seamy underside of the American Dream in many of his films but never addresses it head on like he does in Double Indemnity.,A,A+
Rotten Tomatoes,Brian Susbielles,Double Indemnity,Billy Wilder’s sensational noir...,A,A+
Rotten Tomatoes,Zita Short,Double Indemnity,I can only imagine how inadequate other actresses playing femme fatales feel when they have to live up to Stanwyck’s legend.,A,A+
Rotten Tomatoes,Dennis Harvey,Double Indemnity,The all-time vintage noir jewel...,A,A+
Rotten Tomatoes,Joe Lipsett,Double Indemnity,"It’s not just writing and direction that ultimately cement the film’s status as a classic text, though; it’s the performance by Stanwyck as the sexy, manipulative, cold-blooded femme fatale.",5,5
Rotten Tomatoes,Wesley Lovell,Double Indemnity,"“Double Indemnity” is a largely uneven film that works in the end. Anyone looking for film noir can look no further, but if you’re looking for tons of suspense, check out Wilder’s other mystery classic.",2.5,4
Rotten Tomatoes,Josh Larsen,Double Indemnity,...it’s a thrill to watch Stanwyck go to work and assert her dominance.,3.5,4
Rotten Tomatoes,Cinelandia Staff,Double Indemnity,"A topic that rather resemble something from France or Russia, not Hollywood.  [Full review in Spanish]",3.5,4
Rotten Tomatoes,Dilys Powell,Double Indemnity,"Double Indemnity, indeed, turned out to be a pretty good job. Good first of all because the story is told with much sureness and control.",3.5,4
Rotten Tomatoes,Ian Thomas Malone,Double Indemnity,"The murder isn’t the result of a battle between good and evil, but rather a natural response to a system that had no place for either Phyllis or Neff, both pawns in someone else’s game. Capitalism is the true villain of Double Indemnity.",3.5,4
Rotten Tomatoes,Sean Axmaker,Double Indemnity,It made Stanwyck the queen bee of film noir and Phyllis Dietrichson is her definitive incarnation: a platinum blonde with a heart of brass and a tarnished soul.,3.5,4
Rotten Tomatoes,Jeffrey M. Anderson,Double Indemnity,"Billy Wilder's first great movie. It's quite unlike anything else the director ever made, a hard, smooth, crime film full of cynicism and lust and constantly alive and tingling.",4,4
Rotten Tomatoes,Chuck Bowen,Double Indemnity,Double Indemnity is a ruthless and poignant cornucopia of the details that command our lives.,4,4
Rotten Tomatoes,Rob Aldam,Double Indemnity,There’s so much to admire here and so much technical craft on display.,4,4
Rotten Tomatoes,T.C. Kemp,Double Indemnity,"It does not engage the emotions, mercifully. Rather it invites the laying of odds as to whether the guilty parties will “get away with it.”",4,4
Rotten Tomatoes,Reg Whitley,Double Indemnity,"An ingenious, cleverly written and well acted melodrama, which teems with suspense and thrills.",4,4
Rotten Tomatoes,Mary Hunt,Double Indemnity,Barbara Stanwyck Is consistently tough throughout and gives an excellent performance.,4,4
Rotten Tomatoes,Roy Stuart,Double Indemnity,"Double Indemnity is positively the best murder film I’ve ever, ever seen. And it’s good old straight old, villainous murder without any psychological alleyways to get lost in.",4,4
Rotten Tomatoes,Don Shanahan,The Heat,"That star power pair should be enough, but it's not.",2,5
Rotten Tomatoes,Danielle Solzman,The Heat,The Heat is a breath of fresh air for what the film brings to the buddy cop comedy genre.,4,5
Rotten Tomatoes,Mark Jackson,The Heat,"Bawdy, R-rated, and the racial jokes run rampant. Doubtful it could have been made in today's sensitive climate, but it should have been  a new franchise.",3.5,5
Rotten Tomatoes,Kip Mooney,The Heat,"If Hot Fuzz is the gold standard for recent buddy-cop movies and The Other Guys is the silver, then The Heat is the bronze.",B-,A+
Rotten Tomatoes,Richard Propes,The Heat,The Heat may not set the box-office ablaze it should be packing more than enough heat to justify that rumored sequel.,3.0,4.0
Rotten Tomatoes,Brent McKnight,The Heat,"Go see ""The Heat"" and laugh your ass off. It won't change the world, but you will bust a gut watching it.",B,A+
Rotten Tomatoes,Andrew Galdi,The Heat,They didn't have to resort to the superficial jokes because there was a character that they had thought through behind it.,B,A+
Rotten Tomatoes,Avaryl Halley,The Heat,It was refreshing.,B,A+
Rotten Tomatoes,Katie Smith-Wong,The Heat,"The Heat is occasionally hilarious yet predictable, supported by the combined comedic skills of [Sandra] Bullock and [Melissa] McCarthy.",3,5
Rotten Tomatoes,David Harris,The Heat,"Rather than transcend the source material here, The Heat pads out worn clichés with funny one-liners and gross-out gags.",3,5
Rotten Tomatoes,Brian D. Johnson,The Heat,"There are some sharp, observational touches behind the antic comedy. And during the lulls in the action there are some sensitive time-outs between the co-stars that almost feel they belong in another movie.",3,5
Rotten Tomatoes,Mattie Lucas,The Heat,"The main appeal here is clearly the two leads, and indeed Bullock and McCarthy are a comedic dream team.",3,4
Rotten Tomatoes,Craig Williams,The Heat,"There's a distinctive feeling that we are watching jokes as they are being constructed. Feig is liable to let the camera just run as McCarthy fires off a dozen lines on a topic, causing the jokes to feel badly strung out.",2,5
Rotten Tomatoes,Sarah Gopaul,The Heat,"It's refreshing to see female characters who do not spend large portions of their conversations together talking about men and relationships. A little over-the-top at times, these women still do a respectable job.",2,5
Rotten Tomatoes,Debbie Baldwin,The Heat,"So amid this wildly predictable mess of a plot, there are several almost redeeming moments of comedy.",6,10
Rotten Tomatoes,Deborah Ross,The Heat,"This is a disappointment as, ultimately, the stars' chemistry just can't see off the lazy, sloppy formulaic execution.",6,10
Rotten Tomatoes,Camilla Long,The Heat,"The plot is formulaic, the stereotypes awful, the villain limp and sniffling and the message beyond predictable.",2,5
Rotten Tomatoes,Betsy Sherman,The Heat,"The Heat plays with clichés from a long line of mismatched buddy cop comedies, and it's as good as any in the genre's pantheon.",2,5
Rotten Tomatoes,Nathan Bartlebaugh,The Heat,"In the cinematic world of worthwhile cop partnerships, The Heat is just an addled rookie.",C-,A+
Rotten Tomatoes,J. Olson,The Heat,"It takes a special kind of film to evoke uproarious laughter from the sight of Sandra Bullock being repeatedly stabbed in the leg, but ""The Heat"" does exactly that.",4,5
Rotten Tomatoes,Chris Barsanti,North By Northwest,The last time Alfred Hitchcock delivered a big success of a film with stars on the marquee and an A-lister behind the typewriter.,4,5
Rotten Tomatoes,Harry Solomons,North By Northwest,"One of Hitchcock’s crowning achievements, North By Northwest remains as fun as ever and serves as the finest example of a genre it helped to create.",4.5,5
Rotten Tomatoes,Matt Brunson,North By Northwest,Everything comes together just right in this Alfred Hitchcock gem.,4,4
Rotten Tomatoes,Zach Youngs,North By Northwest,"In spite of a few flaws, North by Northwest remains an unqualified triumph. It’s got some of the best humor, dark and otherwise, in any Hitchcock film and it never lags for a second of its run time.",A,A+
Rotten Tomatoes,Dennis Harvey,North By Northwest,"A splashy adventure...a precursor for the kind of jet-setting, debonair intrigue that would become ubiquitous...",A,A+
Rotten Tomatoes,Wendy Ide,North By Northwest,The plotting is tightly wound and the thrills are executed with devilish panache.,A,A+
Rotten Tomatoes,Keith Garlington,North By Northwest,"It’s lighter, flashier, and more stylish than some of Hitch’s other classics, but those are the things that make it a unique but fitting part of Hitchcock’s wonderful filmography.",4.5,5
Rotten Tomatoes,Dilys Powell,North By Northwest,"It is consistently entertaining, its excitement pointed by but never interrupted by the jokes... But it is on Mr. Grant's own performance, intent, resourceful, witty, as always beautifully timed, that a large part of the pleasure depends.",4.5,5
Rotten Tomatoes,Pauline Kael,North By Northwest,"Though not as cleverly original as Strangers on a Train, or as cleverly sexy as Notorious, this is one of Hitchcock’s most entertaining American thrillers.",4.5,5
Rotten Tomatoes,Brian Eggert,North By Northwest,"North by Northwest distills Alfred Hitchcock's obsessions, techniques, and themes into a singular, deliriously entertaining form.",4,4
Rotten Tomatoes,Barbara L. Wilson,North By Northwest,"Alfred Hitchcock's new thriller, North by Northwest, is one of those no holds barred films. For better than two hours, he lets the Technicolor melodrama ramble across the VistaVision screen while gleefully setting traps for his hero.",4,4
Rotten Tomatoes,Helen Bower,North By Northwest,"On all counts, North by Northwest is Hitchcock's best picture in recent years.",4,4
Rotten Tomatoes,Marie Stevenson,North By Northwest,[North by Northwest] gives Grant full play in the sort of role he does best -- and has the added virtue of being done by the master of suspense.,4,4
Rotten Tomatoes,Florence Epstein,North By Northwest,"This is a classic thriller, slick as ice and about as exciting as you can stand.",4,4
Rotten Tomatoes,Hortense Morton (Screen Scout),North By Northwest,"Relax and enjoy it -- North by Northwest is elegant, in color escape entertainment.",4,4
Rotten Tomatoes,Kate Cameron,North By Northwest,The brilliant director has outdone himself by piling thrill on thrill for the delectation of an enraptured audience.,4,4
Rotten Tomatoes,C.A. Lejeune,North By Northwest,"You get a lot of entertainment for your money. You get a couple of clever, sophisticated screen actors and an elegant actress with a fine-drawn, exciting face. You get one scene that will be talked about as long as people talk about films at all.",4,4
Rotten Tomatoes,Jay Carmody,North By Northwest,"The acting in North by Northwest has that brilliant, cool surface that represents the perfect polish for the best of Hitchcock. Grant, to be sure, is the director's Number 1 hand at this sort of thing. Mason, nevertheless, comes close to matching him.",4,4
Rotten Tomatoes,Harold V. Cohen,North By Northwest,"Very little of it makes sense, but no matter. From the moment Mr. Cary Grant, a Madison Avenue advertising man, is kidnaped by a band of foreign agents who think he's someone else, North By Northwest stays on a rollercoaster that operates on laughing gas.",4,4
Rotten Tomatoes,John L. Scott,North By Northwest,"Grant's technique, so well established, shines brightly under Hitchcock's guidance. The two seem completely en rapport in movie making. Miss Saint, effective in her former sweet or drab roles, makes the switch to glamour as a lovely Mata Hari type.",4,4
