site,user,review_target,review,score,max_score
Rotten Tomatoes,Max A,Dangal,"Dangal, more than simply a Bollywood film is a masterpiece of cinema. Various interesting choices are made in the film, particularly the story being narrated by Mahavir's nephew Omkar (played by Ritvik Sahore and Aparshakti Khurana) which gives the viewer the impression that Mahavir (Aamir Khan) is the main character of the film — SPOILER ALERT: he's not —. Another interesting choice was the framing of the story itself. Mahavir didn't want his daughters to succeed as wrestlers because that was their passion, and as a father he wanted to push them to reach their full potential, not at all. What he really wanted was to live his dream through their children — this is not a hot take by any means. The character literally says it himself — which honestly makes him a jerk.

Performance-wise Ritvik Sahore and Aparshakti Khurana were great as comedic relief characters. Fatima Sana Shaikh and Zaira Wasim — who played adult and child Geeta Phogat respectively — were also remarkable. But the most outstanding performance, hands down, was Aamir Khan's. It feels like he gives no less than 100% in every single scene. The score and original soundtrack are also beautifully done and capture the spirit of the film to perfection.

In other words, Dangal is an immersive and enjoyable experience from beginning to end worth watching and rewatching.",4.5,5
Rotten Tomatoes,Yuvraj C,Dangal,Based on true story family drama. This is the highest grossing film of all time in the bollywood INR 2000Cr (Approx 266M USD). Aamir Khan at the peak of his powers and popularity. All the performance are top notch. Film feels bit of drag and over melodramatic towards the end. But well made entertaining film all around.,3.5,5
Rotten Tomatoes, ,Dangal,Bollywood is great!! Really love this movie and the emotional impacts it was able to give!,5,5
Rotten Tomatoes, ,Dangal,"it's an amazing film, which shows the progression and development of geeta phogat as she blossoms into a gold-winning medalist in the 2010 common wealth games. the movie shows mahavir singh-ji building geeta from the ground up, and reflects how hard, dedicated work will eventually pay off. back in the 90's, boys would be the ones wrestling and for a woman to participate in a girls sport would be seen as humorous. however, geeta breaks the stereotype. this movie empowers young women to be able to fulfill their dreams, regardless of what gender society assigns to sports, work, etc. the movie sends the message to young girls that they can achieve what they want, as geeta did, even if others look down upon them. it shows that in a male dominating society, where pay rolls are higher for male counterparts and where males are seen as superior, women too can play an equal or higher role than what is expected of them. in short, this movie empowers young women to destroy the gender-based barriers built around them so they can achieve their goals in life. i would recommend this movie to those who are into wrestling, who haven't watched bollywood movies, or who are simply looking for a new film to watch. 5/5 stars, made me cry like 3 times.

- gavin",5,5
Rotten Tomatoes, ,Dangal,Amazing work with the script and a fantastic lead performance by Aamir Khan (as well as new entrants who play daughters).,4.5,5
Rotten Tomatoes, ,Dangal,"I am the kinda guy who is least interested in sports. This movie not only made me root for the main lead but had me in tears during its peak emotional scenes. The wrestling itself was nicely directed. For me, if a movie gives you even a tiny bit of inspiration, or sends a strong message about what its trying to portray, it has done its job. The movie makes you want to get out of bed and start working on your goals and dreams. It has layers and sub themes that I love to see through characters, through picturization and throwing subtext. I don't usually expect good quality content from Bollywood but Amir Khan always picks up original, fresh and thought provoking content. A few examples will be 3 idiots and taarai zameen pr.",5,5
Rotten Tomatoes,nilufer e,Dangal,"It was a good movie with lots of layers about family, dedication, dreams and social awareness but it wasn't a great movie that should be 3 hours. I got bored at some point.",3.5,5
Rotten Tomatoes, ,Dangal,"Combating the stereotypes of typical Indian misogynistic beliefs through cinema, this movie topped the box office of Bollywood for many many reasons. Not only entertaining and emotion-provoking, this beautiful film has taught a concrete lesson throughout India, playing a key role in finally beating down stereotypes which have oppressed women for generations. A true and honest masterpiece in all its forms. Deserves every penny it made and more.",5,5
Rotten Tomatoes, ,Dangal,"A Hindi-language film based on the true story of India's first international female wrestling gold medalist. The first act of this film was difficult for me to watch as the father borders on child abuse to motivate his girls to wrestle. Plus, all the misogynistic and pedophile comments from the onlookers were probably accurate, but still very uncomfortable. Aamir Khan plays the father really well and that guy has the scowl to end all scowls. The writing and the acting in this movie are all well done. I'd recommend a viewing.",3,5
Rotten Tomatoes, ,Dangal,i love it and it's exciting and funny and uplifts your spirit. great humor in its storylines. Amir was great =),5,5
Rotten Tomatoes, ,Dangal,"What a super story of success between little girl and her father, full of passion,  optimism, motivation, energy,  values and moral",5,5
Rotten Tomatoes, ,Dangal,"A great movie about women empowerment, dream...",5,5
Rotten Tomatoes, ,Dangal,"Es una de la mejores películas en la historia de la India; la trama es muy buena, las actuaciones son excelentes y la música está bastante bien. ¡TOTALMENTE RECOMENDADA!",5,5
Rotten Tomatoes, ,Dangal,"Tan encantadora como sus personajes y actores, las decisiones que eligen los personajes principales son tan heroicas que parece real en muchas situaciones de la película. El lenguaje visual es excelente que llega a ser parte del dialogo en toda la película, 100% envolvente y recomendado.",5,5
